word,hiragana,meaning,romaji,score,used,day
据え付ける,すえつける,"설치하다, 갖추다, 장착하다",suetsukeru,50,false,
据える,すえる,놓다,sueru,60,false,
すがすがしい,すがすがしい,"신선하다, 상쾌하다",sugasugashii,50,false,
救い,すくい,"도움, 원조, 구호",sukui,50,false,
すくう (みずを～),すくう (みずを～),퍼내다,sukuu_(mizuwo～),50,false,
健やか,すこやか,활기차고 건강하고 건전한,sukoyaka,50,false,
濯ぐ,すすぐ,"헹구다, 씻어내다",susugu,50,false,
進み,すすみ,진전,susumi,50,false,
裾,すそ,"(바지) 소맷단, (스커트) 단, 머리 끝",suso,50,false,
スタジオ,スタジオ,사진관,sutajio,50,false,
スチーム,スチーム,증기,suchiimu,50,false,
ストライキ,ストライキ,스트라이크,sutoraiki,50,false,
スト,スト,(약어) 파업,suto,50,false,
ストロー,ストロー,빨대,sutoroo,50,false,
ストロボ,ストロボ,"스트로보스코프 (문자 그대로: 스트로보, 스트로보 램프, 스트로보스코프 램프)",sutorobo,50,false,
すばしこい,すばしこい,"민첩하다, 똑똑하다, 빠르다",subashikoi,50,false,
素早い,すばやい,빨리,subayai,50,false,
ずばり,ずばり,"단호하게, 거침없이, 솔직하게",zubari,50,false,
スプリング,スプリング,봄,supuringu,50,false,
スペース,スペース,공간,supeesu,50,false,
ずぶぬれ,ずぶぬれ,"흠뻑 젖은, 물이 뚝뚝 떨어지는",zubunure,50,false,
スポーツカー,スポーツカー,스포츠카,supootsukaa,50,false,
澄ます,すます,"명확하게 하다, 듣다",sumasu,50,false,
清ます,すます,"명확하게 하다, 듣다",sumasu_2,50,false,
済ます,すます,"끝내다, 정착하다, 없이 할",sumasu_3,60,false,
すみやか,すみやか,빠른,sumiyaka,50,false,
スラックス,スラックス,느슨한 바지,surakkusu,50,false,
ずらっと,ずらっと,줄줄이,zuratto,50,false,
ずるずる,ずるずる,"질질 끄는 소리, 훌쩍이는 소리",zuruzuru,50,false,
ずれ,ずれ,"차이, 격차",zure,50,false,
すれちがい,すれちがい,우연한 만남,surechigai,50,false,
擦れる,すれる,비비다,sureru,50,false,
すんなり,すんなり,"이의 없이 통과시키다, 호리호리한",sunnari,50,false,
生育,せいいく,"성장, 발달, 번식",seiiku,50,false,
成育,せいいく,"성장, 키우기",seiiku_2,50,false,
成果,せいか,"결과, 과일",seika,70,false,
正解,せいかい,"정답, 해결책",seikai,60,false,
正義,せいぎ,"정의, 맞다",seigi,60,false,
生計,せいけい,"생계, 생활",seikei,60,false,
政権,せいけん,"(정치) 행정, 정치 권력",seiken,60,false,
星座,せいざ,별자리,seiza,50,false,
制裁,せいさい,"억제, 제재, 처벌",seisai,50,false,
政策,せいさく,"정치적 조치, 정책",seisaku,70,false,
生死,せいし,삶과 죽음,seishi,50,false,
静止,せいし,"고요함, 안식, 가만히 서 있음",seishi_2,50,false,
誠実,せいじつ,"진실한, 정직한, 충실한",seijitsu,60,false,
成熟,せいじゅく,성숙함,seijuku,60,false,
青春,せいしゅん,"청춘, 인생의 봄, 사춘기",seishun,50,false,
清純,せいじゅん,순수함,seijun,50,false,
聖書,せいしょ,성경,seisho,50,false,
正常,せいじょう,정상,seijou,60,false,
制する,せいする,"통제하다, 명령하다",seisuru,50,false,
整然,せいぜん,"질서 있는, 규칙적인, 잘 조직된",seizen,50,false,
盛装,せいそう,"차려입다, 화려한 옷을 입다",seisou,50,false,
盛大,せいだい,"웅대한, 번영하는, 웅장한",seidai,50,false,
清濁,せいだく,"선과 악, 순결과 더러움",seidaku,50,false,
制定,せいてい,"제정, 창설",seitei,50,false,
静的,せいてき,공전,seiteki,50,false,
製鉄,せいてつ,철 제조,seitetsu,50,false,
晴天,せいてん,좋은 날씨,seiten,50,false,
正当,せいとう,"그냥, 마땅한, 적절한",seitou,60,false,
制服,せいふく,제복,seifuku,70,false,
征服,せいふく,"정복, 극복",seifuku_2,60,false,
製法,せいほう,"제조방법, 레시피, 제조법",seihou,50,false,
精密,せいみつ,"정확한, 세부적인, 분",seimitsu,50,false,
税務署,ぜいむしょ,세무서,zeimusho,50,false,
制約,せいやく,"제한, 제약",seiyaku,50,false,
勢力,せいりょく,"영향력, 힘, 세력",seiryoku,50,false,
整列,せいれつ,줄을 서다,seiretsu,50,false,
セール,セール,판매,seeru,50,false,
急かす,せかす,"서두르다, 촉구하다",sekasu,50,false,
伜,せがれ,"아들, 내 아들",segare,50,false,
責務,せきむ,의무,sekimu,50,false,
セクション,セクション,부분,sekushon,50,false,
世辞,せじ,"아첨, 칭찬",seji,50,false,
世帯,せたい,가정,setai,50,false,
是正,ぜせい,"수정, 개정",zesei,50,false,
世代,せだい,세대,sedai,60,false,
切開,せっかい,"열다, 뚫다",sekkai,50,false,
セックス,セックス,섹스,sekkusu,50,false,
切実,せつじつ,"설득력 있는, 심각한",setsujitsu,50,false,
接触,せっしょく,접촉하다,sesshoku,60,false,
接続詞,せつぞくし,접속사,setsuzokushi,50,false,
設置,せっち,"설립, 기관",setchi,60,false,
折衷,せっちゅう,"타협, 십자가, 혼합, 절충주의",setchuu,50,false,
設定,せってい,"설립, 창조",settei,70,false,
説得,せっとく,설득,settoku,60,false,
切ない,せつない,"고통스러운, 노력하는, 슬픈",setsunai,50,false,
絶版,ぜっぱん,절판,zeppan,50,false,
設立,せつりつ,"설립, 재단, 기관",setsuritsu,60,false,
攻め,せめ,공격,seme,50,false,
ゼリー,ゼリー,젤리,zerii,50,false,
セレモニー,セレモニー,의식,seremonii,50,false,
世論,せろん,여론,seron,50,false,
先,せん,"우선순위, 이전",sen,60,false,
繊維,せんい,"섬유, 직물",sen'i,50,false,
全快,ぜんかい,완전한 건강 회복,zenkai,50,false,
宣教,せんきょう,종교적 사명,senkyou,50,false,
宣言,せんげん,"선언, 선포, 발표",sengen,50,false,
戦災,せんさい,전쟁 피해,sensai,50,false,
専修,せんしゅう,전문화,senshuu,50,false,
戦術,せんじゅつ,전술,senjutsu,50,false,
センス,センス,"감각 (음악, 스타일, 재치 등)",sensu,50,false,
潜水,せんすい,다이빙,sensui,50,false,
全盛,ぜんせい,번영의 높이,zensei,50,false,
先代,せんだい,"가족의 전임자, 이전 연령, 이전 세대",sendai,50,false,
先だって,せんだって,"얼마 전, 어느 날",sendatte,50,false,
先着,せんちゃく,첫 도착,senchaku,60,false,
前提,ぜんてい,"서문, 전제, 전제조건",zentei,70,false,
先天的,せんてんてき,"선천적인, 유전적인",sententeki,50,false,
前途,ぜんと,"미래 전망, 전망, 앞으로의 여정",zento,50,false,
戦闘,せんとう,"전투, 싸우다, 전투하다",sentou,60,false,
潜入,せんにゅう,"침투하다, 몰래 들어가다",sennyuu,50,false,
船舶,せんぱく,배,senpaku,50,false,
全滅,ぜんめつ,전멸,zenmetsu,50,false,
専用,せんよう,"독점적 사용, 개인적 사용",senyou,60,false,
占領,せんりょう,"직업, 소유, 혼자만의 방을 가지다",senryou,60,false,
善良,ぜんりょう,"선함, 탁월함, 미덕",zenryou,50,false,
戦力,せんりょく,전쟁 가능성,senryoku,50,false,
前例,ぜんれい,전례,zenrei,50,false,
相応,そうおう,적합성,souou,60,false,
総会,そうかい,총회,soukai,50,false,
創刊,そうかん,"출시(예: 신문, 창간호)",soukan,50,false,
雑木,ぞうき,"다양한 종류의 작은 나무, 다양한 나무",zouki,50,false,
早急,そうきゅう,긴급한,soukyuu,60,false,
早急,さっきゅう,긴급한,sakkyuu,60,false,
増強,ぞうきょう,"강화하다, 늘리다",zoukyou,60,false,
送金,そうきん,송금,soukin,50,false,
走行,そうこう,"바퀴가 달린 차량 운행(예: 자동차, 여행)",soukou,50,false,
総合,そうごう,"종합, 일반화",sougou,60,false,
捜索,そうさく,"수색(특히 누락된 사람이나 물건 찾기, 조사)",sousaku,50,false,
蔵相,ぞうしょう,재무장관,zoushou,50,false,
装飾,そうしょく,장식,soushoku,50,false,
増進,ぞうしん,"촉진하다, 증가하다, 전진하다",zoushin,50,false,
相対,そうたい,상대적인,soutai,50,false,
壮大,そうだい,"웅장하다, 장엄하다",soudai,50,false,
騒動,そうどう,"분쟁, 폭동, 반란",soudou,50,false,
遭難,そうなん,"재난, 난파선, 사고",sounan,50,false,
相場,そうば,"시장 가격, 추측, 추정",souba,50,false,
装備,そうび,장비,soubi,60,false,
創立,そうりつ,"설립, 창립",souritsu,60,false,
添える,そえる,"추가하다, 첨부하다, 동행하다",soeru,60,false,
ソース,ソース,원천,soosu,50,false,
即座に,そくざに,즉시,sokuzani,70,false,
促進,そくしん,"승진, 촉진, 격려",sokushin,60,false,
即する,そくする,"적응하다, 동의하다",sokusuru,50,false,
束縛,そくばく,"속박, 제한, 감금",sokubaku,50,false,
側面,そくめん,"측면, 측광",sokumen,60,false,
損う,そこなう,"해를 끼치다, 상처를 입히다",sokonau,50,false,
そこら,そこら,"어디에나, 어딘가에",sokora,50,false,
素材,そざい,"원재료, 소재",sozai,60,false,
阻止,そし,"방해, 견제",soshi,60,false,
訴訟,そしょう,소송,soshou,60,false,
育ち,そだち,"번식, 성장",sodachi,50,false,
措置,そち,"측정하다, 단계",sochi,60,false,
ソックス,ソックス,양말,sokkusu,50,false,
素っ気無い,そっけない,"차갑다, 짧다, 무뚝뚝하다",sokkenai,50,false,
外方,そっぽ,다른 쪽을 보거나 돌아보세요,soppo,50,false,
備え付ける,そなえつける,"제공하다, 갖추다, 설치하다",sonaetsukeru,50,false,
備わる,そなわる,갖추어져 있다,sonawaru,60,false,
具わる,そなわる,갖추어져 있다,sonawaru_2,50,false,
聳える,そびえる,솟아오르다,sobieru,50,false,
素朴,そぼく,"단순함, 무능함, 순진함",soboku,50,false,
背く,そむく,반대하다,somuku,50,false,
染まる,そまる,염색하다,somaru,70,false,
染める,そめる,"염색하다, 색칠하다",someru,50,false,
そらす,そらす,"구부리다, 휘게 하다",sorasu,50,false,
そり (～にのる),そり (～にのる),썰매,sori_(～ninoru),50,false,
反る,そる,휘어지다,soru,50,false,
それゆえ,それゆえ,"그러므로, 그런 이유로, 그래서",soreyue,50,false,
ソロ,ソロ,독주,soro,50,false,
揃い,そろい,"세트, 정장, 유니폼",soroi,50,false,
ぞんざい,ぞんざい,"무례한, 부주의한, 단정치 못한",zonzai,50,false,
損失,そんしつ,손실,sonshitsu,60,false,
存続,そんぞく,지속,sonzoku,50,false,
ダース,ダース,다스,daasu,50,false,
対応,たいおう,다루는,taiou,70,false,
大家,たいか,"부유한 집안, 귀한 집안",taika,60,false,
退化,たいか,"퇴화, 퇴행",taika_2,50,false,
大概,たいがい,일반적으로 주로,taigai,50,false,
体格,たいかく,"체격, 체질",taikaku,60,false,
大金,たいきん,많은 돈,taikin,50,false,
待遇,たいぐう,"진료, 접수",taiguu,50,false,
対決,たいけつ,대결,taiketsu,50,false,
体験,たいけん,개인적인 경험,taiken,70,false,
対抗,たいこう,"반대, 적대감",taikou,60,false,
退治,たいじ,구제,taiji,50,false,
大衆,たいしゅう,일반 대중,taishuu,60,false,
対処,たいしょ,"다루다, 대처하다",taisho,70,false,
退職,たいしょく,퇴직(직위에서),taishoku,70,false,
題する,だいする,제목에,daisuru,50,false,
態勢,たいせい,"태도, 조건, 경향",taisei,60,false,
対談,たいだん,"이야기, 대화",taidan,50,false,
大胆,だいたん,대담한,daitan,60,false,
対等,たいとう,동등한,taitou,60,false,
台無し,だいなし,"엉망진창, 버릇없는, (와서) 아무것도",dainashi,60,false,
滞納,たいのう,"미납, 불이행",tainou,50,false,
対比,たいひ,"대조, 비교",taihi,60,false,
タイピスト,タイピスト,타이피스트,taipisuto,50,false,
大部,たいぶ,"대부분의 (예: 대부분의, 더 큰, 상당히, 상당한, 많은)",taibu,50,false,
大便,だいべん,대변,daiben,50,false,
代弁,だいべん,다른 사람을 위해 말하다,daiben_2,50,false,
待望,たいぼう,"오랫동안 기다려온, 기다리고 있는",taibou,50,false,
台本,だいほん,"대본, 시나리오",daihon,50,false,
タイマー,タイマー,시간제 노동자,taimaa,50,false,
怠慢,たいまん,"태만, 부주의",taiman,50,false,
タイミング,タイミング,타이밍,taimingu,50,false,
タイム,タイム,시간,taimu,50,false,
タイムリー,タイムリー,"적시, 런타인(야구), 타점",taimurii,50,false,
対面,たいめん,"인터뷰, 미팅",taimen,50,false,
代用,だいよう,치환,daiyou,50,false,
体力,たいりょく,체력,tairyoku,60,false,
タイル,タイル,타일,tairu,50,false,
対話,たいわ,대화,taiwa,50,false,
耐える,たえる,견디다,taeru,60,false,
堪える,たえる,견디다,taeru_2,50,false,
絶える,たえる,"멸종하다, 멸종되다",taeru_3,50,false,
断える,たえる,"중단되다, 멸종되다",taeru_4,50,false,
打開,だかい,"해결책, 돌파구",dakai,50,false,
焚火,たきび,(열린) 불,takibi,50,false,
妥協,だきょう,"타협, 포기",dakyou,60,false,
たくましい,たくましい,"건장한, 강한",takumashii,50,false,
巧み,たくみ,"기술, 영리함",takumi,50,false,
丈,たけ,"길이, 높이",take,50,false,
打撃,だげき,"타격, 손상, 타격 (야구)",dageki,60,false,
妥結,だけつ,합의,daketsu,50,false,
駄作,ださく,가난한 일,dasaku,50,false,
足し算,たしざん,덧셈,tashizan,50,false,
多数決,たすうけつ,다수결의 법칙,tasuuketsu,50,false,
助け,たすけ,보조,tasuke,50,false,
携わる,たずさわる,참여시키다,tazusawaru,50,false,
漂う,ただよう,"떠다니다, 공중에 매달리다",tadayou,50,false,
立ち去る,たちさる,"떠나다, 출발하다",tachisaru,50,false,
立ち寄る,たちよる,"들르다, 잠깐 들르다",tachiyoru,50,false,
抱っこ,だっこ,(아이가) 포옹하다,dakko,50,false,
達者,たっしゃ,"능숙하다, 건강하다",tassha,50,false,
脱出,だっしゅつ,탈출하다,dasshutsu,70,false,
脱する,だっする,"～로부터 탈출하다, 나가다",dassuru,50,false,
達成,たっせい,성취,tassei,70,false,
脱退,だったい,탈퇴,dattai,50,false,
だったら,だったら,그렇다면,dattara,50,false,
立て替える,たてかえる,"미리 지불하다, 다른 비용을 지불하다",tatekaeru,60,false,
建前,たてまえ,"위치, 공개적으로 취하는 입장, 원칙",tatemae,50,false,
奉る,たてまつる,"제안하다, 정중하게 행하다",tatematsuru,50,false,
だと,だと,그렇다면,dato,50,false,
他動詞,たどうし,타동사(직접목적어),tadoushi,50,false,
辿り着く,たどりつく,"도달하다, 어떻게든 해내다",tadoritsuku,60,false,
辿る,たどる,"(길을) 따르다, (과정을) 추구하다, 추적하다",tadoru,50,false,
束ねる,たばねる,"묶음으로 묶다, 통제하다",tabaneru,60,false,
だぶだぶ,だぶだぶ,헐렁한,dabudabu,50,false,
他方,たほう,"다른 쪽, 다른 한편",tahou,50,false,
多忙,たぼう,바쁘다,tabou,50,false,
給う,たまう,"받다, 부여하다",tamau,50,false,
魂,たましい,"영혼, 정신",tamashii,50,false,
溜まり,たまり,"수거물, 집결장소, 체납물",tamari,50,false,
賜る,たまわる,"부여하다, 수여하다",tamawaru,50,false,
保つ,たもつ,"유지하다, 보존하다",tamotsu,70,false,
たやすい,たやすい,"쉽다, 간단하다, 가볍다",tayasui,50,false,
多様,たよう,다양성,tayou,60,false,
だるい,だるい,"나른한, 나른한 (피곤한) 느낌",darui,50,false,
弛み,たるみ,느슨해짐,tarumi,50,false,
弛む,たるむ,"느슨하게 하다, 느슨해지다, 긴장을 풀다",tarumu,50,false,
垂れる,たれる,"매달리다, 처지다, 똑똑 떨어지는",tareru,50,false,
タレント,タレント,"재능, 스타, 성격",tarento,50,false,
タワー,タワー,탑,tawaa,50,false,
単一,たんいつ,"싱글, 심플, 단독",tan'itsu,50,false,
短歌,たんか,31음절의 일본시,tanka,50,false,
担架,たんか,"들것, 쓰레기",tanka_2,50,false,
短気,たんき,성격이 급하다,tanki,60,false,
団結,だんけつ,"단결, 연합, 연대",danketsu,70,false,
探検,たんけん,탐험,tanken,50,false,
断言,だんげん,"주장, 선언, 단언",dangen,50,false,
短縮,たんしゅく,"단축, 약어, 축소",tanshuku,60,false,
断然,だんぜん,"확고히, 절대적으로, 확실히",danzen,50,false,
炭素,たんそ,탄소(C),tanso,50,false,
短大,たんだい,단기 대학,tandai,50,false,
単調,たんちょう,단조로움,tanchou,60,false,
単独,たんどく,"유일한, 싱글",tandoku,50,false,
旦那,だんな,"주인(집의), 남편(비공식)",danna,50,false,
短波,たんぱ,단파,tanpa,50,false,
蛋白質,たんぱくしつ,단백질,tanpakushitsu,50,false,
ダンプ,ダンプ,덤프트럭,danpu,50,false,
断面,だんめん,단면,danmen,50,false,
弾力,だんりょく,"탄력성, 유연성",danryoku,50,false,
治安,ちあん,"공공질서, 보안",chian,50,false,
チームワーク,チームワーク,팀워크,chiimuwaaku,50,false,
チェンジ,チェンジ,변화,chenji,50,false,
違える,ちがえる,변화하다,chigaeru,50,false,
畜産,ちくさん,축산업,chikusan,50,false,
畜生,ちくしょう,"짐승, 젠장",chikushou,50,false,
蓄積,ちくせき,"축적하다, 저장하다",chikuseki,70,false,
地形,ちけい,지형,chikei,50,false,
知性,ちせい,지능,chisei,60,false,
乳,ちち,"우유, 유방, 루프",chichi,50,false,
縮まる,ちぢまる,"단축되다, 축소하다",chijimaru,50,false,
秩序,ちつじょ,"질서, 규칙성",chitsujo,60,false,
窒息,ちっそく,질식,chissoku,50,false,
知的,ちてき,지적인,chiteki,60,false,
着手,ちゃくしゅ,"승선, 발사",chakushu,60,false,
着色,ちゃくしょく,색칠하다,chakushoku,50,false,
着席,ちゃくせき,앉다,chakuseki,50,false,
着目,ちゃくもく,주목,chakumoku,50,false,
着陸,ちゃくりく,"착륙, 터치다운",chakuriku,50,false,
着工,ちゃっこう,(건축)작업의 시작,chakkou,50,false,
茶の間,ちゃのま,거실(일본식),chanoma,50,false,
茶の湯,ちゃのゆ,다도,chanoyu,50,false,
ちやほや,ちやほや,"애지중지하다, 소란을 피우다, 망치다",chiyahoya,50,false,
チャンネル,チャンネル,채널,channeru,50,false,
宙返り,ちゅうがえり,"공중제비, 루프 반복",chuugaeri,50,false,
中継,ちゅうけい,"릴레이, 연결",chuukei,60,false,
忠告,ちゅうこく,"조언, 경고",chuukoku,60,false,
中傷,ちゅうしょう,"비방, 명예훼손",chuushou,50,false,
中枢,ちゅうすう,"중심, 주춧돌, 핵",chuusuu,50,false,
抽選,ちゅうせん,"복권, 추첨",chuusen,60,false,
中断,ちゅうだん,중단,chuudan,70,false,
中毒,ちゅうどく,중독,chuudoku,50,false,
中腹,ちゅうふく,"산 쪽, 중간쯤",chuufuku,50,false,
中立,ちゅうりつ,중립,chuuritsu,50,false,
中和,ちゅうわ,"무력화하다, 대응하다",chuuwa,50,false,
～著,～ちょ,～에 의해 작성됨,～cho,50,false,
腸,ちょう,창자,chou,50,false,
蝶,ちょう,나비,chou_2,50,false,
超,ちょう,"슈퍼, 울트라, 하이퍼",chou_3,50,false,
調印,ちょういん,"서명, 봉인",chouin,50,false,
聴覚,ちょうかく,청각,choukaku,50,false,
長官,ちょうかん,"국장, (정부) 비서",choukan,50,false,
聴講,ちょうこう,"강의 출석, 청강",choukou,50,false,
徴収,ちょうしゅう,"징수, 부과",choushuu,50,false,
聴診器,ちょうしんき,청진기,choushinki,50,false,
調停,ちょうてい,"중재, 조정",choutei,50,false,
重複,ちょうふく,"중복, 반복, 복원",choufuku,50,false,
長編,ちょうへん,"장편(예: 소설, 영화)",chouhen,60,false,
重宝,ちょうほう,"편리하다, 유용하다",chouhou,50,false,
調理,ちょうり,요리,chouri,60,false,
調和,ちょうわ,조화,chouwa,50,false,
ちょくちょく,ちょくちょく,"자주, 이따금, 가끔씩",chokuchoku,50,false,
直面,ちょくめん,직면,chokumen,60,false,
著書,ちょしょ,"문학 작품, 책",chosho,50,false,
貯蓄,ちょちく,저금,chochiku,50,false,
直感,ちょっかん,"직관, 본능",chokkan,60,false,
著名,ちょめい,"잘 알려진, 주목받는, 유명한",chomei,50,false,
ちらっと,ちらっと,"얼핏, 우연히",chiratto,50,false,
塵,ちり,"먼지, 더러움",chiri,70,false,
塵取り,ちりとり,쓰레받기,chiritori,50,false,
賃金,ちんぎん,임금,chingin,60,false,
沈殿,ちんでん,"강수, 퇴적, 침전",chinden,50,false,
沈没,ちんぼつ,"침몰, 창립",chinbotsu,50,false,
沈黙,ちんもく,"침묵, 과묵",chinmoku,60,false,
陳列,ちんれつ,"전시, 쇼",chinretsu,50,false,
追及,ついきゅう,조사,tsuikyuu,60,false,
追跡,ついせき,추구,tsuiseki,60,false,
追放,ついほう,추방,tsuihou,50,false,
費やす,ついやす,"소비하다, 헌신하다, 낭비하다",tsuiyasu,60,false,
墜落,ついらく,"넘어지다, 부서지다",tsuiraku,50,false,
痛感,つうかん,"예민하게 느끼다, 완전히 깨닫다",tsuukan,50,false,
通常,つうじょう,보통의,tsuujou,70,false,
痛切,つうせつ,"예리한, 깊은",tsuusetsu,50,false,
杖,つえ,지팡이,tsue,50,false,
使い道,つかいみち,사용,tsukaimichi,50,false,
仕える,つかえる,"봉사하다, 위해 일하다",tsukaeru,50,false,
司る,つかさどる,"통치하다, 관리하다",tsukasadoru,50,false,
つかの間,つかのま,"순간, 짧은 시간",tsukanoma,50,false,
月並,つきなみ,"관습적인, 진부한, 흔한",tsukinami,50,false,
継目,つぎめ,"조인트, 솔기",tsugime,50,false,
尽きる,つきる,"다 써 버리다, 고갈되다",tsukiru,50,false,
尽くす,つくす,"지치다, 다 떨어지다, 헌신하다, 봉사하다",tsukusu,50,false,
つくづく,つくづく,"완전히, 정말로",tsukuzuku,50,false,
作り,つくり,"메이크업, 구조, 체격",tsukuri,50,false,
造り,つくり,"메이크업, 구조, 체격",tsukuri_2,50,false,
繕う,つくろう,"수선하다, 고치다",tsukurou,50,false,
付け加える,つけくわえる,한 가지를 다른 것에 추가하다,tsukekuwaeru,60,false,
告げる,つげる,알리다,tsugeru,60,false,
つじつま (はなしの～),つじつま (はなしの～),일관성,tsujitsuma_(hanashino～),50,false,
筒,つつ,"파이프, 튜브",tsutsu,50,false,
突く,つつく,"찌르다, 공격하다, 슬쩍 찌르다, 쑤셔넣다",tsutsuku,50,false,
突っ突く,つっつく,누군가에게 메시지를 보내려고,tsuttsuku,50,false,
謹む,つつしむ,"조심하다, 순결하다, 신중하다",tsutsushimu,50,false,
突っ張る,つっぱる,"지지하다, 뻣뻣해지다, (상대방을) 밀어붙이다, (자신의 의견을) 고집하다, 주장하다",tsupparu,50,false,
務まる,つとまる,"평등하다, 적합하다",tsutomaru,50,false,
勤め先,つとめさき,일하는 장소,tsutomesaki,50,false,
努めて,つとめて,"노력해라!, 열심히해라!",tsutomete,50,false,
津波,つなみ,"쓰나미, 해일",tsunami,50,false,
つねる,つねる,꼬집다,tsuneru,50,false,
角,つの,뿔,tsuno,70,false,
募る,つのる,"초대하다, 도움, 참여 등을 요청하다",tsunoru,60,false,
唾,つば,"타액, 침, 가래",tsuba,50,false,
呟く,つぶやく,중얼거리다,tsubuyaku,60,false,
つぶら,つぶら,둥글다,tsubura,50,false,
つぶる (めを～),つぶる (めを～),눈을 감다,tsuburu_(mewo～),50,false,
壷,つぼ,"항아리, 냄비, 꽃병",tsubo,50,false,
蕾,つぼみ,"봉오리, 꽃봉오리",tsubomi,50,false,
連なる,つらなる,"쭉 뻗다, 일렬로 서다",tsuranaru,50,false,
貫く,つらぬく,통과하다,tsuranuku,50,false,
連ねる,つらねる,"연결하다, 하나로 묶다",tsuraneru,50,false,
釣り鐘,つりがね,사원의 종(타치기용),tsurigane,50,false,
吊り革,つりかわ,견장,tsurikawa,50,false,
手当,てあて,"수당, 보상, 치료",teate,50,false,
定義,ていぎ,정의,teigi,50,false,
提供,ていきょう,"제안, 프로그램 후원",teikyou,70,false,
提携,ていけい,"협력, 제휴, 공동사업",teikei,50,false,
体裁,ていさい,"품위, 스타일, 형태, 외모",teisai,50,false,
提示,ていじ,"프리젠테이션, 전시, 제안, 인용",teiji,60,false,
ティシュペーパー,ティシュペーパー,조직,teishupeepaa,50,false,
定食,ていしょく,"정액 점심, 정식, 저녁",teishoku,60,false,
訂正,ていせい,"수정, 개정",teisei,60,false,
停滞,ていたい,정체,teitai,60,false,
邸宅,ていたく,"저택, 거주지",teitaku,50,false,
定年,ていねん,퇴직 연령,teinen,60,false,
堤防,ていぼう,"은행, 위어",teibou,50,false,
手遅れ,ておくれ,"(너무), 뒤늦은 치료",teokure,60,false,
でかい,でかい,거대한,dekai,50,false,
手掛かり,てがかり,"힌트, 단서, 열쇠",tegakari,50,false,
手掛ける,てがける,"다루다, 관리하다, 함께 일하다",tegakeru,50,false,
手数,てかず,"문제, 노동, 처리",tekazu,50,false,
手軽,てがる,"쉽고, 간단하고, 저렴하다",tegaru,60,false,
適応,てきおう,"적응, 조정, 순응",tekiou,60,false,
適宜,てきぎ,적당,tekigi,50,false,
適性,てきせい,적성,tekisei,60,false,
できもの,できもの,"종기, 발진",dekimono,50,false,
手際,てぎわ,"성능, 기술, 재치",tegiwa,50,false,
出くわす,でくわす,우연히 만나다,dekuwasu,50,false,
手順,てじゅん,"프로세스, 절차, 프로토콜",tejun,60,false,
手錠,てじょう,수갑,tejou,50,false,
手数,てすう,"문제, 노동, 처리",tesuu,50,false,
デコレーション,デコレーション,장식,dekoreeshon,50,false,
手近,てぢか,"가까운, 편리한, 친숙한",tejika,50,false,
てっきり,てっきり,"확실히, 의심할 여지 없이",tekkiri,60,false,
鉄鋼,てっこう,철과 강철,tekkou,50,false,
デッサン,デッサン,러프 스케치 (FRE: dessin),dessan,50,false,
徹する,てっする,"헌신하다, 믿다",tessuru,50,false,
てっぺん,てっぺん,"정상, 정점",teppen,50,false,
鉄棒,てつぼう,"쇠막대, 지렛대, 가로봉(체조)",tetsubou,50,false,
出直し,でなおし,"조정, 터치업",denaoshi,50,false,
掌,てのひら,손바닥,tenohira,50,false,
手配,てはい,"정리, 수색(경찰에 의해)",tehai,50,false,
手筈,てはず,"준비, 계획, 프로그램",tehazu,50,false,
手引,てびき,"안내, 소개",tebiki,50,false,
手本,てほん,"모델, 패턴",tehon,50,false,
手回し,てまわし,준비,temawashi,50,false,
手元,てもと,"(돈) 손에 또는 집에, 지갑, 평소 스킬",temoto,60,false,
デモンストレーション,デモンストレーション,데모,demonsutoreeshon,50,false,
照り返す,てりかえす,"반사하다, 빛을 되돌려 보내다",terikaesu,50,false,
テレックス,テレックス,"텔렉스, 텔레타이프라이터 교환",terekkusu,50,false,
手分け,てわけ,노동 분업,tewake,50,false,
天,てん,"천국, 하늘",ten,60,false,
田園,でんえん,"시골, 농촌 지역",den'en,50,false,
天下,てんか,"세계, 온 나라",tenka,50,false,
転回,てんかい,"혁명, 회전",tenkai,50,false,
連休,れんきゅう,연휴,renkyuu,60,false,
レンジ,レンジ,"레인지, 스토브",renji,50,false,
連日,れんじつ,매일,renjitsu,50,false,
連帯,れんたい,연대,rentai,50,false,
レンタカー,レンタカー,렌트카,rentakaa,50,false,
連中,れんちゅう,"동료, 회사, 많이",renchuu,60,false,
レントゲン,レントゲン,X선(점등: Roentgen),rentogen,50,false,
連邦,れんぽう,"연방, 주 연합",renpou,50,false,
連盟,れんめい,"리그, 연합, 동맹",renmei,50,false,
老衰,ろうすい,"노쇠, 노인성쇠퇴",rousui,50,false,
朗読,ろうどく,"소리내어 읽기, 암송",roudoku,50,false,
浪費,ろうひ,"낭비, 사치",rouhi,60,false,
労力,ろうりょく,"노동, 노력, 수고",rouryoku,50,false,
ロープウエイ,ロープウエイ,"로프웨이, 공중 트램",roopuuei,50,false,
ロープ,ロープ,로프,roopu,50,false,
ろくな,ろくな,"만족스러운, 괜찮은",rokuna,50,false,
露骨,ろこつ,"무뚝뚝하고 솔직하다. 확실히 보이는, 광범위한, 암시적인",rokotsu,50,false,
ロマンチック,ロマンチック,낭만적인,romanchikku,50,false,
論議,ろんぎ,논의,rongi,50,false,
